0	 1	1	1	55	0	0	30.1986	35919	3686296	1
0	 1	1	1	56	0	0	30.6183	338	39547	1
0	 1	1	1	55	0	0	23.0552	14227	1597197	1
0	 1	1	1	57	0	0	32.2431	51043	5368714	1
0	 1	1	1	52	0	0	28.8116	2022	223600	1
1	 0	1	1	50	13	2.30769	0	14	1340	1
1	 0	1	1	50	18	2.44444	0	19	1589	1
1	 0	1	1	57	57	3.80702	28.6454	113264	16839741	1
1	 0	1	1	53	53	3.64151	26.1224	2499	195629	1
1	 0	1	1	57	57	3.91228	26.1665	68626	6422635	1
1	 0	1	1	55	49	3.30612	22.3425	473	67201	1
1	 0	1	1	56	56	3.67857	31.2782	5191	580187	1
1	 0	1	1	55	55	3.6	24.5146	18602	2132322	1
1	 0	1	1	57	57	3.64912	24.0715	5372	541875	1
1	 0	1	1	52	52	3.55769	22.0818	220	18014	1
1	 1	0	1	50	13	2.30769	0.133333	15	1291	1
1	 1	0	1	50	18	2.44444	0	19	1634	1
1	 1	0	1	57	57	3.80702	15.0696	431	69876	1
1	 1	0	1	53	53	3.64151	17.0821	780	126086	1
1	 1	0	1	57	57	3.91228	11.0208	144	31210	1
1	 1	0	1	55	49	3.30612	8.59701	134	60500	1
1	 1	0	1	56	56	3.67857	9.53741	147	38889	1
1	 1	0	1	55	55	3.6	13.8681	182	44297	1
1	 1	0	1	57	57	3.64912	13.6777	391	244343	1
1	 1	0	1	52	52	3.55769	10.3313	163	44605	1
1	 1	1	0	50	13	2.30769	3.85	40	1520	1
1	 1	1	0	50	18	2.44444	0	19	906	1
1	 1	1	0	57	57	3.80702	27.0171	83100	3479052	1
1	 1	1	0	53	53	3.64151	25.1001	37881	1179835	1
1	 1	1	0	57	57	3.91228	30.3668	291090	11143337	1
1	 1	1	0	55	49	3.30612	20.3331	1420	84847	1
1	 1	1	0	56	56	3.67857	24.4454	950722	33979158	1
1	 1	1	0	55	55	3.6	30.4879	27820	1107970	1
1	 1	1	0	57	57	3.64912	23.3283	56159	2243338	1
1	 1	1	0	52	52	3.55769	21.9723	3721	115611	1
1	 1	1	0	50	13	2.30769	3.85	40	1530	1
1	 1	1	0	50	18	2.44444	0	19	955	1
1	 1	1	0	57	57	3.80702	27.0171	83100	3577382	1
1	 1	1	0	53	53	3.64151	25.1001	37881	1189905	1
1	 1	1	0	57	57	3.91228	30.3668	291090	10579361	1
1	 1	1	0	55	49	3.30612	20.3331	1420	40253	1
1	 1	1	0	56	56	3.67857	24.4454	950722	37888806	1
1	 1	1	0	55	55	3.6	30.4879	27820	1465794	1
1	 1	1	0	57	57	3.64912	23.3283	56159	2912028	1
1	 1	1	0	52	52	3.55769	21.9723	3721	165540	1
1	 1	1	1	50	13	2.30769	0.133333	15	806	1
1	 1	1	1	50	18	2.44444	0	19	1014	1
1	 1	1	1	57	57	3.80702	8.68571	175	16360	1
1	 1	1	1	53	53	3.64151	14.9927	137	12674	1
1	 1	1	1	57	57	3.91228	14.9372	494	58060	1
1	 1	1	1	55	49	3.30612	8.9396	149	15372	1
1	 1	1	1	56	56	3.67857	10.1806	216	20480	1
1	 1	1	1	55	55	3.6	17.4353	340	36614	1
1	 1	1	1	57	57	3.64912	7.76	100	10990	1
1	 1	1	1	52	52	3.55769	13.621	314	38981	1
1	 1	1	1	50	13	2.30769	0.133333	15	788	1
1	 1	1	1	50	18	2.44444	0	19	873	1
1	 1	1	1	57	57	3.80702	8.68571	175	18759	1
1	 1	1	1	53	53	3.64151	14.9927	137	11288	1
1	 1	1	1	57	57	3.91228	14.9372	494	54513	1
1	 1	1	1	55	49	3.30612	8.9396	149	16348	1
1	 1	1	1	56	56	3.67857	10.1806	216	20018	1
1	 1	1	1	55	55	3.6	17.4353	340	32609	1
1	 1	1	1	57	57	3.64912	7.76	100	10760	1
1	 1	1	1	52	52	3.55769	13.621	314	33529	1
